loss,reward
0.6526150703430176,272.0
0.6038788557052612,133.0
0.9447606205940247,178.0
0.17881694436073303,121.0
0.7454538941383362,169.0
1.0661993026733398,68.0
0.2626804709434509,316.0
0.26677387952804565,88.0
0.1659191995859146,18.0
0.4882012605667114,491.0
0.4019865393638611,97.0
0.2208349108695984,500.0
1.385423183441162,272.0
0.6403540968894958,94.0
0.38760626316070557,16.0
0.9375752210617065,233.0
2.5203659534454346,94.0
0.5103161334991455,120.0
0.3856547772884369,500.0
0.13226434588432312,29.0
1.2192096710205078,215.0
1.249770164489746,14.0
0.5445694923400879,10.0
0.2385709583759308,192.0
0.3774304986000061,16.0
0.46546706557273865,256.0
0.24429333209991455,155.0
0.6860668063163757,165.0
0.27512598037719727,89.0
0.3029056489467621,55.0
0.4867587685585022,11.0
0.4235701560974121,70.0
0.18758627772331238,185.0
0.45390045642852783,263.0
0.31269747018814087,239.0
0.2140638828277588,123.0
0.23266008496284485,89.0
0.9858783483505249,89.0
0.07745435833930969,41.0
0.1482168734073639,112.0
0.5312319993972778,218.0
0.3187296390533447,62.0
0.31217554211616516,254.0
0.7094698548316956,309.0
0.49497854709625244,95.0
2.217221260070801,125.0
0.545996367931366,87.0
0.5567392706871033,500.0
0.4838806390762329,54.0
0.29184699058532715,87.0
0.3827194571495056,63.0
0.6990722417831421,214.0
0.17670252919197083,500.0
0.14948886632919312,81.0
0.21810244023799896,94.0
1.6993613243103027,457.0
0.4124273657798767,51.0
0.3091717064380646,172.0
0.3787529468536377,307.0
0.755084753036499,138.0
0.24791409075260162,41.0
0.16435813903808594,43.0
0.13502702116966248,13.0
1.297422170639038,87.0
0.32952097058296204,88.0
0.07553336024284363,347.0
0.38361674547195435,61.0
0.20780058205127716,285.0
0.1964675337076187,149.0
0.08218681812286377,168.0
0.1993483155965805,423.0
0.37469080090522766,97.0
0.13943235576152802,222.0
0.27532315254211426,15.0
0.735934317111969,137.0
0.06505054980516434,101.0
0.23434287309646606,88.0
0.49180787801742554,149.0
0.12160567939281464,93.0
0.19749686121940613,378.0
0.2949536144733429,100.0
0.6355654001235962,125.0
0.2912116050720215,500.0
0.058980993926525116,264.0
0.2576049566268921,147.0
0.33778852224349976,104.0
0.1886425018310547,150.0
0.11457754671573639,170.0
0.2958669066429138,246.0
1.1865270137786865,192.0
0.6254782676696777,70.0
0.8420926928520203,296.0
0.43772733211517334,94.0
0.6791766881942749,302.0
0.15010201930999756,173.0
0.24652209877967834,258.0
0.7417663931846619,406.0
0.2418559342622757,95.0
0.2315031737089157,44.0
0.19611237943172455,11.0
3.48286509513855,87.0
0.27030494809150696,93.0
1.5541154146194458,120.0
0.2602110207080841,143.0
0.17843446135520935,148.0
0.37199556827545166,104.0
2.166288137435913,354.0
0.2604885399341583,316.0
0.2007303386926651,500.0
0.20834767818450928,38.0
0.8841109275817871,88.0
0.20964974164962769,156.0
0.2820286154747009,239.0
1.8346245288848877,465.0
1.1213457584381104,97.0
0.21527212858200073,107.0
0.8472875356674194,353.0
1.6637307405471802,17.0
0.23059868812561035,95.0
0.24181602895259857,110.0
0.770322859287262,133.0
0.09673349559307098,40.0
0.23083814978599548,144.0
0.3036035895347595,186.0
0.5217617154121399,298.0
0.16065913438796997,71.0
2.2434351444244385,136.0
0.41184720396995544,106.0
0.3731271028518677,56.0
0.15940874814987183,41.0
0.12928135693073273,11.0
2.171715259552002,16.0
0.34632277488708496,162.0
0.4981546401977539,378.0
1.5528736114501953,287.0
1.0317189693450928,169.0
0.12333007156848907,121.0
0.26191872358322144,132.0
0.30643430352211,143.0
1.221940517425537,140.0
0.2859717011451721,229.0
0.11708305031061172,141.0
0.4878016710281372,287.0
0.08432942628860474,251.0
0.9842240810394287,500.0
0.32231879234313965,240.0
1.8805787563323975,176.0
0.9611151814460754,107.0
1.9246623516082764,344.0
2.2349236011505127,141.0
0.266136109828949,18.0
1.5408885478973389,92.0
0.31580889225006104,112.0
0.1300925612449646,370.0
0.991592526435852,171.0
0.21681806445121765,244.0
1.2555255889892578,141.0
0.1894300878047943,34.0
0.18205061554908752,53.0
0.05924009531736374,88.0
0.4450490474700928,28.0
0.2692573666572571,14.0
0.47722524404525757,61.0
0.2918221354484558,152.0
0.13690337538719177,212.0
0.446136474609375,149.0
1.5659878253936768,119.0
0.5026426911354065,194.0
0.17663821578025818,223.0
0.1457102745771408,143.0
0.26276761293411255,500.0
1.888513207435608,114.0
0.15529653429985046,14.0
2.207705020904541,246.0
0.4442192316055298,98.0
1.0609934329986572,113.0
0.1721505969762802,27.0
0.07114119827747345,256.0
0.4463499188423157,128.0
0.7049182653427124,134.0
0.2806234359741211,107.0
1.6175693273544312,127.0
0.13102632761001587,107.0
0.13376213610172272,328.0
0.0446099117398262,156.0
0.23682507872581482,127.0
0.08224290609359741,184.0
0.08875086903572083,116.0
0.07940834760665894,147.0
0.1339396983385086,500.0
0.2614259123802185,121.0
0.313241571187973,38.0
0.5307021737098694,103.0
0.20476754009723663,500.0
0.09541700035333633,87.0
1.9728463888168335,90.0
0.144663006067276,18.0
0.14566582441329956,100.0
1.2115172147750854,185.0
0.07481981068849564,433.0
0.1688876748085022,162.0
0.4259951710700989,186.0
0.22788214683532715,314.0
0.42555850744247437,93.0
0.6677244901657104,208.0
0.7579269409179688,17.0
0.3123026490211487,205.0
0.48134610056877136,119.0
0.15505917370319366,384.0
0.08137790858745575,15.0
0.8430535793304443,500.0
0.4079834818840027,186.0
1.0485708713531494,123.0
0.44016510248184204,110.0
0.29597580432891846,85.0
0.15944400429725647,93.0
0.7972735166549683,235.0
0.13913938403129578,137.0
0.4096468687057495,134.0
0.5071029663085938,160.0
0.15669618546962738,91.0
0.25333696603775024,180.0
0.7626557946205139,432.0
0.16879716515541077,500.0
0.42504191398620605,21.0
1.9753057956695557,243.0
0.4088819622993469,93.0
0.1542835235595703,210.0
0.208609938621521,140.0
0.12019143998622894,301.0
0.19449329376220703,500.0
0.04678526520729065,223.0
0.2846083641052246,12.0
0.2196333110332489,319.0
0.21561717987060547,121.0
0.06070106476545334,343.0
0.16957102715969086,179.0
0.23247092962265015,191.0
0.20749491453170776,263.0
0.056969668716192245,267.0
0.11534366011619568,150.0
0.1524861752986908,218.0
0.6340622305870056,168.0
0.8871233463287354,215.0
0.21711501479148865,80.0
0.530106246471405,189.0
0.5670961737632751,143.0
1.0050554275512695,103.0
2.0621590614318848,94.0
0.4044041633605957,127.0
0.6703367233276367,93.0
2.780559778213501,236.0
0.19571518898010254,157.0
0.39950045943260193,457.0
0.2645103335380554,134.0
0.060152847319841385,439.0
0.19796238839626312,170.0
0.05276713892817497,341.0
0.08619806170463562,155.0
0.021388143301010132,146.0
0.17536446452140808,125.0
0.16353368759155273,124.0
0.13795572519302368,160.0
0.19216300547122955,88.0
0.06465734541416168,245.0
0.11851157248020172,400.0
0.14081911742687225,53.0
0.14913058280944824,80.0
0.2791704833507538,167.0
1.6870079040527344,102.0
0.7079423666000366,271.0
2.075200319290161,231.0
0.09902387857437134,396.0
0.13066187500953674,186.0
0.3502127528190613,421.0
0.16312748193740845,396.0
0.1243998110294342,117.0
0.364238977432251,160.0
0.6173461079597473,128.0
0.36569735407829285,164.0
1.0567357540130615,149.0
0.198216050863266,238.0
0.40133413672447205,112.0
0.9914442896842957,122.0
0.16909247636795044,256.0
0.14589323103427887,500.0
0.45825397968292236,375.0
0.25870198011398315,163.0
1.4504506587982178,176.0
0.07492953538894653,122.0
1.8621492385864258,208.0
0.28077951073646545,141.0
0.46971458196640015,137.0
0.41962045431137085,141.0
0.18444421887397766,161.0
0.22116947174072266,177.0
0.1327524185180664,227.0
0.2974429130554199,287.0
0.04534231498837471,323.0
0.18105994164943695,296.0
0.2825038433074951,285.0
1.6997450590133667,90.0
1.4200814962387085,186.0
0.15414327383041382,188.0
0.14979994297027588,165.0
0.2623717784881592,166.0
0.3456230163574219,79.0
0.1353953629732132,256.0
1.4637351036071777,212.0
0.16222453117370605,182.0
0.09523952752351761,390.0
0.10818900913000107,322.0
0.2028650939464569,172.0
0.08380808681249619,121.0
0.1307799220085144,135.0
0.6126412153244019,228.0
0.37274879217147827,266.0
0.435230016708374,138.0
1.8821561336517334,199.0
0.22211481630802155,149.0
0.44445639848709106,185.0
0.215690016746521,133.0
0.17966735363006592,314.0
0.2406974732875824,245.0
0.4372568130493164,274.0
0.061547037214040756,116.0
0.10594922304153442,149.0
0.29948312044143677,328.0
0.3813384175300598,231.0
0.08718791604042053,133.0
0.07491245865821838,217.0
0.04766707122325897,42.0
1.7510348558425903,170.0
0.1862563192844391,226.0
2.861412525177002,125.0
0.3180656135082245,162.0
0.6971617341041565,202.0
0.24161723256111145,124.0
0.18180465698242188,86.0
0.19238993525505066,336.0
0.14236590266227722,368.0
0.10566668212413788,481.0
0.08018554747104645,97.0
0.14809420704841614,111.0
0.11604543030261993,149.0
1.2172284126281738,258.0
0.14551296830177307,242.0
0.19877241551876068,182.0
0.1520925760269165,320.0
1.726328730583191,104.0
0.8310954570770264,239.0
0.08832728862762451,500.0
0.7727993726730347,76.0
0.0815168172121048,368.0
0.1702866405248642,13.0
2.071418046951294,417.0
0.09368820488452911,387.0
2.1589462757110596,47.0
0.09885798394680023,500.0
0.2683646082878113,340.0
0.2836955189704895,141.0
0.3365214467048645,500.0
1.836885690689087,318.0
0.2109750211238861,87.0
0.0893738865852356,320.0
0.0884404331445694,361.0
0.08282339572906494,129.0
0.09305846691131592,154.0
0.8713080883026123,100.0
0.25686419010162354,77.0
0.12880143523216248,123.0
1.690453052520752,193.0
0.05915287137031555,115.0
0.12524919211864471,291.0
2.096714735031128,140.0
3.3450727462768555,185.0
0.09878034889698029,158.0
0.11459708213806152,88.0
0.3337399363517761,100.0
0.04925284534692764,136.0
0.1500653177499771,113.0
0.1695459634065628,163.0
0.2458093762397766,196.0
0.20340529084205627,371.0
0.1085178405046463,68.0
0.1515277922153473,209.0
0.12715566158294678,375.0
0.163225457072258,152.0
0.47134363651275635,72.0
0.6970177888870239,109.0
0.1443677544593811,87.0
2.4415886402130127,194.0
2.694002151489258,104.0
0.19786760210990906,185.0
0.6461386680603027,206.0
1.063105583190918,118.0
0.6584104299545288,298.0
0.07477018982172012,500.0
0.12747041881084442,235.0
0.16026264429092407,222.0
0.10651060938835144,92.0
0.11596014350652695,306.0
1.0002193450927734,256.0
1.7341947555541992,84.0
0.2457548975944519,203.0
0.05836055800318718,133.0
0.0895327478647232,472.0
1.9463505744934082,143.0
0.33854708075523376,175.0
0.16500252485275269,170.0
0.3731161952018738,144.0
0.24453753232955933,124.0
0.03340090066194534,500.0
0.16111847758293152,218.0
0.06822963804006577,196.0
0.06798006594181061,380.0
0.11537013947963715,442.0
0.08330321311950684,235.0
0.13058871030807495,430.0
0.031113388016819954,322.0
0.28354358673095703,222.0
1.243886113166809,130.0
0.2544759213924408,139.0
0.18713751435279846,296.0
0.041845180094242096,104.0
0.20882557332515717,216.0
0.24882254004478455,500.0
0.16767236590385437,217.0
0.1773349642753601,161.0
0.36066848039627075,153.0
0.1125931516289711,144.0
0.13026894629001617,136.0
0.8330754637718201,173.0
1.9699245691299438,197.0
0.14841341972351074,130.0
0.15286578238010406,155.0
1.3960511684417725,106.0
0.07777703553438187,96.0
0.15347911417484283,329.0
0.8179305791854858,213.0
0.13426440954208374,490.0
0.25531935691833496,182.0
0.12030251324176788,500.0
0.09345841407775879,113.0
0.29677680134773254,148.0
1.2035781145095825,125.0
0.0970829501748085,137.0
0.08146290481090546,128.0
0.07357615232467651,127.0
0.060020022094249725,116.0
0.17392975091934204,500.0
0.056669287383556366,434.0
0.0769614577293396,358.0
0.21131129562854767,215.0
0.5301017165184021,144.0
0.05632036179304123,126.0
0.12698142230510712,360.0
0.13784870505332947,55.0
0.2946378290653229,441.0
0.2232082486152649,500.0
0.10776259005069733,227.0
0.07298780232667923,117.0
0.3631277084350586,163.0
1.5838067531585693,162.0
0.07196306437253952,235.0
0.31085145473480225,270.0
3.347750186920166,327.0
0.7049190998077393,91.0
1.3406660556793213,225.0
0.1442902386188507,140.0
0.10339091718196869,179.0
1.8110193014144897,150.0
0.0940282940864563,331.0
1.5397109985351562,128.0
0.7927151322364807,111.0
0.22872892022132874,213.0
0.3439502716064453,141.0
0.12584854662418365,457.0
0.03960680961608887,120.0
0.27673032879829407,372.0
0.11428919434547424,223.0
0.048454269766807556,115.0
0.20710846781730652,82.0
0.779399573802948,30.0
0.36726248264312744,125.0
0.049566835165023804,172.0
0.32542335987091064,257.0
0.0994621068239212,205.0
0.07711203396320343,158.0
0.24496500194072723,321.0
1.1452194452285767,101.0
0.1218409389257431,71.0
1.1537761688232422,92.0
0.10600210726261139,291.0
0.06356469541788101,211.0
0.054524242877960205,171.0
0.06974245607852936,271.0
0.09716163575649261,95.0
0.0268236231058836,314.0
0.15562298893928528,500.0
0.10657630860805511,152.0
0.20160678029060364,119.0
1.4602184295654297,151.0
0.16869577765464783,108.0
0.23638617992401123,135.0
0.07424106448888779,371.0
0.04633762314915657,147.0
0.08057470619678497,146.0
1.0648648738861084,266.0
0.06997466087341309,141.0
0.05706910789012909,137.0
0.9961771965026855,118.0
0.04654604196548462,90.0
0.8462425470352173,332.0
0.21574647724628448,230.0
0.4666798710823059,500.0
0.11760421097278595,230.0
1.3303709030151367,137.0
0.037466466426849365,128.0
0.2309669703245163,136.0
0.26724252104759216,186.0
0.08733394742012024,169.0
0.04814444109797478,169.0
0.2647702693939209,89.0
0.04809156060218811,92.0
0.07237744331359863,109.0
0.1812114417552948,103.0
0.10302350670099258,117.0
0.04751922935247421,95.0
0.25249603390693665,400.0
0.049320559948682785,35.0
0.0638023316860199,154.0
0.5701977610588074,106.0
0.0681462287902832,166.0
0.08323643356561661,372.0
1.3792428970336914,130.0
0.49909865856170654,193.0
0.04639849439263344,253.0
1.4528859853744507,367.0
0.1729941964149475,135.0
0.4082234501838684,221.0
0.17266693711280823,262.0
2.2238609790802,119.0
0.16270031034946442,131.0
0.45719659328460693,192.0
1.1066710948944092,155.0
0.0778961330652237,166.0
0.6621620059013367,150.0
0.6727172136306763,117.0
0.10764431953430176,107.0
1.3644630908966064,27.0
0.0714726373553276,203.0
0.10743605345487595,295.0
0.0866110697388649,87.0
0.12465836852788925,311.0
0.22473932802677155,220.0
0.14533911645412445,245.0
0.36584991216659546,302.0
0.4319968819618225,243.0
0.1775483340024948,195.0
0.275147020816803,280.0
0.9368677735328674,75.0
1.6034348011016846,286.0
0.10960230976343155,166.0
0.06267702579498291,260.0
0.2528863549232483,262.0
0.15827004611492157,156.0
0.2471647560596466,112.0
0.08835577964782715,137.0
0.1517498642206192,500.0
0.17999431490898132,136.0
0.2428755760192871,144.0
0.14817509055137634,200.0
1.788354516029358,112.0
0.1020057275891304,185.0
0.04238921031355858,346.0
0.07131100445985794,136.0
0.17415978014469147,102.0
0.09039566665887833,147.0
0.2508147954940796,88.0
0.0959758386015892,287.0
0.05172667279839516,294.0
0.2376866191625595,257.0
0.10355215519666672,123.0
0.2295062094926834,500.0
0.0565076619386673,213.0
0.48947957158088684,97.0
0.048088014125823975,246.0
0.08033435046672821,287.0
0.05184628814458847,132.0
0.06008739769458771,104.0
0.07393474876880646,159.0
0.15911038219928741,226.0
0.12268054485321045,99.0
0.0165336262434721,246.0
1.155918002128601,169.0
0.05431194603443146,155.0
0.7517907023429871,146.0
0.08323679864406586,395.0
0.14186644554138184,110.0
0.08163178712129593,303.0
0.07702504098415375,165.0
0.07461033761501312,278.0
0.07812516391277313,105.0
0.5287517309188843,126.0
0.1129053607583046,178.0
1.7364753484725952,128.0
0.05081077665090561,165.0
0.8101485371589661,154.0
1.7763736248016357,90.0
0.18657171726226807,270.0
0.09566965699195862,375.0
0.1827603280544281,131.0
0.2972240746021271,500.0
0.12741011381149292,406.0
0.13346105813980103,344.0
0.10910414159297943,475.0
0.044256120920181274,500.0
0.13304296135902405,201.0
0.07571695744991302,179.0
0.042352691292762756,316.0
0.09550755470991135,104.0
0.099673792719841,199.0
1.270888090133667,88.0
0.4133487045764923,121.0
0.23173029720783234,88.0
0.1518077701330185,184.0
0.1815197765827179,236.0
0.15222275257110596,332.0
0.087525874376297,402.0
0.13455472886562347,169.0
0.2787037491798401,145.0
0.11137238144874573,166.0
1.6729267835617065,211.0
0.15590767562389374,205.0
0.0725627914071083,383.0
0.1628791093826294,122.0
0.03749297931790352,200.0
1.009116530418396,181.0
0.20137465000152588,195.0
0.3492122292518616,200.0
0.10924552381038666,168.0
1.1677727699279785,384.0
0.6022254228591919,117.0
0.048260562121868134,92.0
1.640800952911377,104.0
0.15645329654216766,179.0
1.5699870586395264,132.0
0.17675192654132843,199.0
0.09637121111154556,145.0
0.09024570882320404,138.0
0.05647182837128639,115.0
0.12522253394126892,123.0
0.1720869541168213,281.0
0.13848452270030975,138.0
1.6271671056747437,177.0
0.16063006222248077,105.0
0.12107200175523758,111.0
0.12817728519439697,125.0
1.6683624982833862,139.0
0.07367517054080963,116.0
0.07073217630386353,87.0
0.14167630672454834,323.0
1.248915433883667,498.0
0.05185357481241226,278.0
0.9941562414169312,260.0
0.1195402592420578,265.0
0.04903401806950569,282.0
0.19613370299339294,153.0
1.3803629875183105,170.0
0.2495468258857727,289.0
1.3395999670028687,89.0
0.47879257798194885,103.0
0.21660137176513672,308.0
0.1350349485874176,475.0
0.15533387660980225,132.0
0.21719685196876526,500.0
0.14610667526721954,30.0
0.37252503633499146,153.0
0.6986177563667297,273.0
0.13184474408626556,227.0
0.08303669095039368,148.0
0.20244088768959045,125.0
1.845302700996399,113.0
0.19850996136665344,441.0
0.1608322262763977,130.0
0.1393103152513504,208.0
0.2870670557022095,144.0
0.2069040834903717,500.0
0.15556901693344116,144.0
1.6330522298812866,264.0
0.12926901876926422,159.0
0.12234033644199371,282.0
0.28567320108413696,82.0
0.05588533356785774,180.0
0.20606735348701477,180.0
0.09021686017513275,500.0
0.12542474269866943,194.0
0.1981964409351349,247.0
0.0830722525715828,116.0
0.44891083240509033,240.0
0.5617800354957581,162.0
0.21394097805023193,121.0
0.025447282940149307,204.0
0.03564709424972534,172.0
0.08030630648136139,208.0
0.04882168024778366,165.0
0.10316725075244904,185.0
0.18164098262786865,78.0
1.3072296380996704,500.0
0.12450050562620163,132.0
0.04699765518307686,429.0
0.07710723578929901,129.0
1.016172170639038,500.0
0.04889632761478424,154.0
0.08634857833385468,288.0
0.07401958107948303,107.0
0.1878262460231781,190.0
0.11376266181468964,380.0
2.524379253387451,10.0
0.17269998788833618,132.0
0.26597756147384644,310.0
0.08490012586116791,387.0
0.04830462113022804,128.0
0.09390285611152649,360.0
0.15451917052268982,193.0
0.8959546685218811,237.0
0.2515096664428711,125.0
1.8524811267852783,304.0
1.8358690738677979,150.0
0.17498233914375305,164.0
0.09985639154911041,196.0
1.2215992212295532,211.0
0.5082263946533203,205.0
0.09063747525215149,92.0
0.05081108212471008,131.0
0.2504781484603882,113.0
2.0104289054870605,167.0
0.12788385152816772,162.0
0.2084389626979828,228.0
0.12482858449220657,129.0
0.10783140361309052,143.0
0.3821297883987427,327.0
0.10070881247520447,238.0
0.16008350253105164,316.0
0.13489457964897156,500.0
0.2370220124721527,297.0
0.19525548815727234,98.0
0.10528505593538284,109.0
0.19335263967514038,500.0
0.22792011499404907,159.0
0.10850821435451508,371.0
0.12912267446517944,248.0
1.3075695037841797,169.0
0.426726371049881,298.0
1.6843512058258057,380.0
0.0939515233039856,320.0
0.13740754127502441,146.0
2.1640639305114746,93.0
0.5775020122528076,242.0
0.600547194480896,91.0
0.06003907322883606,254.0
0.27437448501586914,305.0
0.18752437829971313,197.0
0.09132923185825348,340.0
1.779271125793457,286.0
0.09612594544887543,193.0
0.20553888380527496,112.0
0.21295465528964996,90.0
0.22779236733913422,314.0
0.3699134588241577,159.0
1.5960683822631836,250.0
0.3626261353492737,156.0
1.3525609970092773,153.0
0.1503392606973648,37.0
0.7550612688064575,181.0
0.07102374732494354,389.0
0.0757591724395752,194.0
1.1062970161437988,124.0
0.7930885553359985,337.0
1.230818271636963,187.0
1.847377896308899,96.0
0.1483372151851654,265.0
1.4740855693817139,180.0
0.1429676115512848,100.0
0.6292715668678284,172.0
0.18111102283000946,346.0
0.29997718334198,51.0
1.120074987411499,167.0
0.19951222836971283,237.0
2.1620535850524902,143.0
0.1928020864725113,246.0
0.10992731153964996,107.0
1.1702975034713745,113.0
0.18098726868629456,348.0
0.0969824343919754,107.0
0.1523624211549759,228.0
0.08497385680675507,246.0
0.07978276908397675,360.0
1.6239467859268188,241.0
0.17228522896766663,99.0
0.14297643303871155,427.0
0.20894445478916168,52.0
0.22792914509773254,299.0
0.09178689122200012,365.0
1.2068665027618408,500.0
0.12911789119243622,487.0
0.06847301125526428,263.0
0.13028298318386078,185.0
0.30070701241493225,282.0
1.400740623474121,107.0
0.09576620161533356,219.0
0.8568829298019409,333.0
1.5366445779800415,75.0
0.11792615056037903,195.0
0.17758570611476898,88.0
0.12979668378829956,79.0
0.08458990603685379,97.0
0.126296728849411,169.0
1.9546210765838623,54.0
0.3566347360610962,189.0
0.08980190008878708,289.0
0.10108114778995514,250.0
0.27524903416633606,197.0
0.15536117553710938,132.0
0.11712057888507843,82.0
1.19805109500885,73.0
0.12371949851512909,320.0
0.8835453987121582,352.0
2.276880979537964,156.0
0.30862581729888916,156.0
0.661925733089447,371.0
1.9570679664611816,357.0
0.41513967514038086,153.0
0.054569631814956665,118.0
0.20387008786201477,208.0
0.24550564587116241,97.0
1.8519482612609863,141.0
0.15463651716709137,79.0
0.09355661273002625,131.0
0.21486492455005646,183.0
0.11947833746671677,485.0
0.2319164276123047,206.0
0.2635120153427124,163.0
2.671367883682251,169.0
0.09045986831188202,165.0
0.12955217063426971,411.0
0.0938737764954567,111.0
0.2948661744594574,181.0
0.042808495461940765,242.0
0.10183711349964142,198.0
0.10945028811693192,411.0
0.13155408203601837,394.0
0.5892773270606995,442.0
0.9086616039276123,285.0
0.16643297672271729,189.0
0.2758280634880066,500.0
2.3817262649536133,255.0
0.5248002409934998,164.0
0.12738728523254395,245.0
0.5550907850265503,447.0
0.15530645847320557,148.0
0.15402179956436157,72.0
0.505113422870636,257.0
0.08326355367898941,500.0
0.9353221654891968,221.0
0.21602222323417664,91.0
0.5543510913848877,401.0
0.261177122592926,265.0
0.3430147171020508,500.0
0.12501613795757294,241.0
0.27803122997283936,276.0
0.7325127720832825,435.0
2.0184738636016846,282.0
0.08155390620231628,92.0
0.13744662702083588,207.0
0.20620214939117432,122.0
0.3578166365623474,402.0
0.08302319049835205,196.0
0.29241111874580383,193.0
0.05720849335193634,144.0
1.9370423555374146,358.0
0.260175883769989,391.0
0.0807618722319603,172.0
0.0727393627166748,168.0
0.026833942160010338,123.0
0.18151944875717163,105.0
0.4251580238342285,142.0
0.4685293436050415,319.0
0.05797496438026428,122.0
0.09113109111785889,118.0
0.05072484165430069,97.0
0.08441995084285736,79.0
0.3928294777870178,162.0
0.047852031886577606,92.0
0.08433370292186737,146.0
0.21437929570674896,254.0
2.032374620437622,332.0
1.628943681716919,158.0
0.2629607021808624,310.0
0.39594602584838867,458.0
0.21988919377326965,482.0
0.06458009779453278,175.0
0.15092924237251282,88.0
1.17927086353302,124.0
0.2783435583114624,127.0
0.1369786262512207,124.0
0.12739652395248413,247.0
0.3433105945587158,180.0
0.29951393604278564,298.0
1.817977786064148,401.0
0.16171059012413025,194.0
0.09282857179641724,196.0
0.09875978529453278,161.0
0.09189748764038086,206.0
0.31757840514183044,427.0
0.7639757394790649,146.0
0.24488955736160278,219.0
0.08020942658185959,500.0
0.07447889447212219,188.0
0.1940963864326477,488.0
1.0905756950378418,160.0
0.3687524199485779,119.0
0.1173926442861557,500.0
0.08971387892961502,251.0
1.6385276317596436,199.0
0.09704698622226715,57.0
0.06541045010089874,208.0
0.11930131912231445,500.0
0.23223775625228882,352.0
0.06987966597080231,500.0
0.22731834650039673,466.0
1.6884410381317139,114.0
0.134493887424469,101.0
0.08415017277002335,42.0
0.1536787897348404,102.0
0.11099337786436081,164.0
0.0319221131503582,429.0
3.1386494636535645,431.0
0.6483638882637024,123.0
0.11146441847085953,78.0
0.1151435449719429,488.0
0.11633152514696121,221.0
0.6526894569396973,176.0
0.4170137047767639,168.0
0.09585928916931152,124.0
0.17235064506530762,143.0
1.6534855365753174,201.0
0.6246405243873596,231.0
0.3639804422855377,170.0
0.04221585392951965,134.0
0.11679947376251221,176.0
2.110226631164551,238.0
2.1541013717651367,143.0
0.23315691947937012,323.0
0.12146463990211487,391.0
0.0831802487373352,125.0
0.1772030144929886,149.0
0.13577157258987427,140.0
0.07197355479001999,393.0
0.10224916785955429,481.0
0.2946896553039551,110.0
0.8740866184234619,130.0
0.13882115483283997,87.0
0.08402073383331299,107.0
0.3046090602874756,162.0
0.7625645995140076,127.0
0.2441716492176056,186.0
0.19061875343322754,125.0
0.18370039761066437,123.0
0.0629589632153511,339.0
0.11187022924423218,269.0
0.13071109354496002,181.0
0.09084038436412811,167.0
2.1300501823425293,401.0
0.34128859639167786,303.0
0.4354681372642517,146.0
0.10611601173877716,304.0
0.16449663043022156,356.0
3.1454195976257324,142.0
0.09680692851543427,96.0
0.07508517801761627,275.0
0.3060113787651062,217.0
0.15339837968349457,230.0
0.08699848502874374,500.0
0.32009536027908325,195.0
0.104912668466568,285.0
0.28148403763771057,478.0
1.589015245437622,123.0
0.12636640667915344,309.0
0.09132842719554901,231.0
0.27209746837615967,267.0
0.05462547391653061,346.0
0.13528695702552795,89.0
0.6339539289474487,194.0
0.1329886019229889,89.0
2.106578826904297,149.0
0.13879448175430298,122.0
0.23900821805000305,94.0
0.6304953694343567,152.0
0.19586527347564697,237.0
0.08976269513368607,107.0
0.14624713361263275,500.0
0.22529275715351105,102.0
0.1532406210899353,133.0
0.3465173542499542,320.0
0.22145721316337585,64.0
0.04657933488488197,163.0
0.15221244096755981,93.0
0.2641333341598511,245.0
0.0903627872467041,115.0
0.10274442285299301,99.0
0.12423664331436157,129.0
0.3944610357284546,86.0
0.06113152205944061,100.0
0.03645647317171097,156.0
0.06940089166164398,88.0
0.13751943409442902,163.0
0.8931636810302734,114.0
0.17753008008003235,362.0
0.4466843008995056,233.0
0.04962686449289322,180.0
0.09080463647842407,95.0
0.41639140248298645,119.0
0.13225844502449036,217.0
0.09822224080562592,107.0
0.19333505630493164,185.0
0.132181778550148,457.0
0.09678168594837189,202.0
0.2147425413131714,88.0
0.11105212569236755,127.0
0.1580115109682083,232.0
0.2397594153881073,107.0
0.18128928542137146,277.0
0.13540424406528473,173.0
0.20645928382873535,500.0
0.19246290624141693,230.0
0.07542647421360016,267.0
0.11781317740678787,307.0
0.07172940671443939,500.0
0.15189914405345917,109.0
0.04671793431043625,111.0
0.555715799331665,136.0
0.3038821518421173,297.0
0.054712310433387756,144.0
0.03383093699812889,117.0
0.4721774458885193,144.0
0.8485850691795349,172.0
0.060322605073451996,195.0
0.07077748328447342,85.0
0.031217355281114578,236.0
0.10809200257062912,65.0
0.051299627870321274,142.0
0.4806053340435028,122.0
0.5117148160934448,160.0
0.2931728959083557,106.0
0.12024153023958206,314.0
0.041010886430740356,29.0
0.13247188925743103,244.0
0.3154750168323517,196.0
0.25497937202453613,358.0
0.45501601696014404,500.0
0.15455152094364166,310.0
1.56895911693573,239.0
0.13810724020004272,207.0
1.632148265838623,194.0
0.114993155002594,500.0
0.13300518691539764,98.0
0.14430861175060272,94.0
0.5602001547813416,51.0
0.14620062708854675,500.0
2.2255008220672607,115.0
0.22296059131622314,449.0
0.1208471804857254,195.0
0.2693415880203247,163.0
1.6186872720718384,240.0
0.14298021793365479,140.0
0.10334515571594238,500.0
0.044758521020412445,363.0
0.17461413145065308,456.0
0.11307460069656372,323.0
0.11808394640684128,167.0
